text,label
"['larry', 'flynt', 'is', 'a', 'self', 'proclaimed', ...]",pos
"['virtual', 'reality', 'is', 'a', 'topic', 'that', ...]",pos
"['i', 'don', ""'"", 't', 'know', 'what', 'movie', 'the', ...]",pos
"['it', 'was', 'with', 'great', 'trepidation', 'that', ...]",pos
"['a', 'standoff', '.', 'a', 'man', 'holds', 'a', ...]",pos
"['with', 'stars', 'like', 'sigourney', 'weaver', '(', ...]",pos
"['no', ',', 'it', 'is', 'not', 'a', 'bad', 'film', ',', ...]",pos
"['capsule', ':', 'earthy', ',', 'experimental', ',', ...]",pos
"['a', 'fully', 'loaded', 'entertainment', 'review', ...]",pos
"['""', 'oh', 'my', 'god', ',', 'i', 'sounded', 'just', ...]",pos
"['i', 'don', ""'"", 't', 'know', 'how', 'many', 'other', ...]",pos
"['no', 'filmmaker', 'deconstructs', 'a', 'story', 'as', ...]",pos
"['i', 'know', 'what', 'i', 'would', 'do', 'with', '$', ...]",pos
"['i', 'saw', 'simon', 'birch', 'in', 'a', 'basically', ...]",pos
"['the', 'saint', 'was', 'actually', 'a', 'little', ...]",pos
"['the', 'thirteenth', 'floor', ',', 'the', 'third', ...]",pos
"['i', 'tried', 'hard', 'not', 'like', 'this', 'movie', ...]",pos
"['plot', ':', 'jet', 'li', 'is', 'a', 'chinese', 'cop', ...]",pos
"['i', ""'"", 've', 'never', 'been', 'a', 'member', 'of', ...]",pos
"['weir', 'is', 'well', '-', 'respected', 'in', ...]",pos
"['synopsis', ':', 'it', ""'"", 's', '1977', 'in', 'a', ...]",pos
"['part', 'one', 'of', '""', 'the', 'strangest', ...]",pos
"['good', 'films', 'are', 'hard', 'to', 'find', 'these', ...]",pos
"['i', 'must', 'admit', 'i', ""'"", 'm', 'going', 'to', ...]",pos
"['in', 'some', 'regards', ',', 'making', 'a', 'movie', ...]",pos
"['on', 'the', 'basis', 'of', 'this', 'film', 'alone', ...]",pos
"['it', ""'"", 's', 'a', 'fact', 'that', 'a', 'good', ...]",pos
"['there', 'exists', 'a', 'litany', 'of', 'differences', ...]",pos
"['jay', 'and', 'silent', 'bob', 'strike', 'back', ',', ...]",pos
"['damn', 'those', 'trailers', '.', 'had', 'it', 'not', ...]",pos
"['bob', 'the', 'happy', 'bastard', ""'"", 's', 'quickie', ...]",pos
"['this', 'sunday', 'afternoon', 'i', 'had', 'the', ...]",pos
"['a', 'common', 'complaint', 'amongst', 'film', ...]",pos
"['whew', '.', 'this', 'film', 'oozes', 'energy', ',', ...]",pos
"['steven', 'spielberg', ""'"", 's', '""', 'amistad', ',', ...]",pos
"['he', 'has', 'spent', 'his', 'entire', 'life', 'in', ...]",pos
"['being', 'that', 'it', 'is', 'a', 'foreign', ...]",pos
"['when', 'i', 'first', 'heard', 'of', 'contact', ',', ...]",pos
"['you', ""'"", 've', 'got', 'to', 'love', 'disney', '.', ...]",pos
"['with', 'three', 'pre', '-', 'to', 'mid', '-', 'teen', ...]",pos
"['i', 'hate', 'to', 'burst', 'your', 'bubble', ',', ...]",pos
"['susan', 'granger', ""'"", 's', 'review', 'of', '""', ...]",pos
"['i', 'must', 'say', 'from', 'the', 'outset', 'that', ...]",pos
"['with', 'the', 'success', 'of', 'the', 'surprise', ...]",pos
"['ingredients', ':', 'neophyte', 'lawyer', ',', ...]",pos
"['in', 'one', 'of', 'my', 'many', 'videos', 'i', ...]",pos
"['capsule', ':', 'suprisingly', 'more', 'of', 'a', ...]",pos
"['""', 'when', 'will', 'the', 'devil', 'take', 'me', ...]",pos
"['bruce', 'barth', ""'"", 's', 'mellow', 'piano', ...]",pos
"['susan', 'granger', ""'"", 's', 'review', 'of', '""', ...]",pos
"['when', 'you', 'go', 'to', 'the', 'movies', 'as', ...]",pos
"['it', 'must', 'be', 'tough', 'to', 'be', 'a', 'mob', ...]",pos
"['the', 'caveman', ""'"", 's', 'valentine', 'starring', ...]",pos
"['expand', 'the', 'final', 'fifteen', 'minutes', 'of', ...]",pos
"['waiting', 'at', 'the', 'train', 'station', 'near', ...]",pos
"['because', 'the', 'press', 'screening', 'of', '""', ...]",pos
"['in', '1977', ',', 'something', 'never', 'though', ...]",pos
"['if', 'you', 'want', 'some', 'hearty', 'laughs', ',', ...]",pos
"['i', 'had', 'a', 'chance', 'to', 'see', 'a', 'sneak', ...]",pos
"['the', '""', 'submarine', '""', 'genre', 'of', 'movies', ...]",pos
"['we', 'share', 'the', 'descent', 'into', 'darkness', ...]",pos
"['today', ',', 'war', 'became', 'a', 'reality', 'to', ...]",pos
"['well', ',', 'i', ""'"", 'll', 'admit', 'when', 'i', ...]",pos
"['note', ':', 'some', 'may', 'consider', 'portions', ...]",pos
"['""', 'last', 'night', '""', 'could', 'have', 'an', '""', ...]",pos
"['""', 'a', 'bug', ""'"", 's', 'life', '""', 'may', 'not', ...]",pos
"['when', 'i', 'saw', 'the', 'trailer', 'for', '""', ...]",pos
"['near', 'the', 'end', 'of', 'frank', 'capra', ""'"", ...]",pos
"['jerry', 'springer', 'has', 'got', 'nothing', 'on', ...]",pos
"['the', 'happy', 'bastard', ""'"", 's', '30', '-', ...]",pos
"['""', 'six', 'days', ',', 'seven', 'nights', '""', 'is', ...]",pos
"['the', 'release', 'of', 'dolores', 'claiborne', ...]",pos
"['seen', 'september', '13', ',', '1998', 'at', '4', ...]",pos
"['there', 'was', 'a', 'lot', 'riding', 'on', 'this', ...]",pos
"['ingredients', ':', 'pouring', 'rain', ',', 'small', ...]",pos
"['although', 'many', 'people', 'have', 'compared', ...]",pos
"['""', 'being', 'john', 'malkovich', '""', 'is', 'the', ...]",pos
"['as', 'feel', '-', 'good', 'formulaic', 'as', 'it', ...]",pos
"['""', 'the', 'tailor', 'of', 'panama', '""', 'is', 'a', ...]",pos
"['perhaps', 'it', ""'"", 's', 'time', 'for', 'me', 'to', ...]",pos
"['note', ':', 'some', 'may', 'consider', 'portions', ...]",pos
"['upon', 'arriving', 'at', 'the', 'theater', 'during', ...]",pos
"['kadosh', 'means', 'sacred', 'in', 'hebrew', '.', ...]",pos
"['the', 'film', '""', 'magnolia', '""', 'can', 'be', ...]",pos
"['no', 'humans', 'were', 'harmed', ',', 'tested', 'or', ...]",pos
"['""', 'good', 'will', 'hunting', '""', 'is', 'two', ...]",pos
"['curdled', 'is', 'a', 'deliciously', 'dark', 'and', ...]",pos
"['it', 'is', 'often', 'said', 'by', 'his', 'fans', ...]",pos
"['most', 'people', 'fit', 'into', 'two', 'different', ...]",pos
"['that', ""'"", 's', 'the', 'question', 'i', 'asked', ...]",pos
"['jarvis', 'cocker', 'of', 'pulp', 'once', 'said', ...]",pos
"['richard', 'linklater', ""'"", 's', '""', 'slacker', ',', ...]",pos
"['""', 'a', 'breed', 'apart', '""', 'casts', 'rutger', ...]",pos
"['titanic', 'is', 'so', 'close', 'to', 'being', 'the', ...]",pos
"['on', 'seeing', 'the', 'outrageous', 'previews', ...]",pos
"['american', 'pie', 'acknowledges', 'a', 'cold', ',', ...]",pos
"['the', '1998', 'summer', 'movie', 'season', 'is', ...]",pos
"['one', 'way', 'of', 'telling', 'if', 'a', 'film', ...]",pos
"['it', ""'"", 's', 'ironic', 'that', 'the', 'best', ...]",pos
"['while', 'it', 'was', 'part', 'of', 'former', ...]",pos
"['the', 'happy', 'bastard', ""'"", 's', 'quick', 'movie', ...]",pos
"['this', 'is', 'a', 'film', 'about', 'secrets', ',', ...]",pos
"['this', 'british', 'import', 'follows', 'the', '(', ...]",pos
"['you', 'may', 'not', 'have', 'heard', 'of', 'lucas', ...]",pos
"['in', 'arguably', 'the', 'most', 'anticipated', ...]",pos
"['felix', '(', 'sami', 'bouajila', ',', '""', 'the', ...]",pos
"['i', 'know', 'that', '""', 'funnest', '""', 'isn', ""'"", ...]",pos
"['after', 'the', 'press', 'screening', 'of', '""', ...]",pos
"['""', 'living', 'out', 'loud', ',', '""', 'is', 'the', ...]",pos
"['`', 'oh', 'behave', '!', 'felicity', 'shagwell', ...]",pos
"['written', 'by', 'john', 'grisham', 'and', 'robert', ...]",pos
"['october', 'sky', 'is', 'a', 'rare', 'oddity', 'in', ...]",pos
"['this', 'three', 'hour', 'movie', 'opens', 'up', ...]",pos
"['while', 'watching', 'boiler', 'room', ',', 'i', ...]",pos
"['ok', ',', 'let', ""'"", 's', 'get', 'one', 'thing', ...]",pos
"['trailing', 'the', 'success', 'of', 'brit', 'humour', ...]",pos
"['""', 'you', ""'"", 'll', 'go', 'ape', 'over', 'tarzan', ...]",pos
"['you', ""'"", 've', 'got', 'mail', 'is', 'a', 'timely', ...]",pos
"['according', 'to', 'hollywood', 'movies', 'made', ...]",pos
"['written', 'by', 'mark', 'rosenthal', 'and', ...]",pos
"['notting', 'hill', ""'"", 's', 'trailer', 'is', 'awful', ...]",pos
"['[', 'note', 'that', 'followups', 'are', 'directed', ...]",pos
"['slavery', 'is', 'bad', '.', 'after', 'hundreds', ...]",pos
"['reflecting', 'on', '""', 'bedazzled', ',', '""', 'a', ...]",pos
"['the', 'muppet', 'movie', 'is', 'the', 'first', ',', ...]",pos
"['all', 'great', 'things', 'come', 'to', 'an', 'end', ...]",pos
"['since', 'their', 'film', 'debut', 'in', '1984', ...]",pos
"['lean', ',', 'mean', ',', 'escapist', 'thrillers', ...]",pos
"['this', 'film', 'is', 'based', 'on', 'the', 'campy', ...]",pos
"['1992', ""'"", 's', 'alien3', 'marked', 'not', 'only', ...]",pos
"['most', 'sequels', 'don', ""'"", 't', 'do', 'what', ...]",pos
"['expectation', 'rating', ':', 'a', 'bit', 'worse', ...]",pos
"['it', 'is', 'simply', 'amazing', 'how', '""', 'the', ...]",pos
"['the', 'jekyll', 'and', 'hyde', 'story', 'told', ...]",pos
"['aggressive', ',', 'bleak', ',', 'and', 'unrelenting', ...]",pos
"['gothic', 'murder', '-', 'mystery', 'yarns', 'are', ...]",pos
"['one', 'of', 'the', 'best', 'things', 'about', 'my', ...]",pos
"['of', 'all', 'the', 'films', 'i', ""'"", 've', 'come', ...]",pos
"['in', 'essence', ',', 'good', 'will', 'hunting', 'is', ...]",pos
"['clue', 'is', 'an', 'unfairly', 'ignored', 'comedy', ...]",pos
"['the', 'dream', 'team', 'is', 'a', 'thoroughly', ...]",pos
"['people', 'who', 'enjoy', 'science', 'fiction', 'are', ...]",pos
"['i', 'find', 'most', 'of', 'television', 'so', ...]",pos
"['""', 'the', 'celebration', '""', 'is', 'one', 'of', ...]",pos
"['synopsis', ':', 'shrek', '(', 'myers', ')', 'is', ...]",pos
"['matthew', 'broderick', 'and', 'high', 'school', ...]",pos
"['the', 'rocky', 'horror', 'picture', 'show', ""'"", ...]",pos
"['confession', 'time', ':', 'i', 'have', 'never', ',', ...]",pos
"['if', 'he', 'doesn', '=', '92t', 'watch', 'out', ',', ...]",pos
"['john', 'cusack', 'is', 'the', 'kind', 'of', 'actor', ...]",pos
"['only', 'a', 'year', 'after', 'the', 'initial', ...]",pos
"['the', 'full', 'monty', 'is', 'a', 'whole', 'lot', ...]",pos
"['with', 'the', 'release', 'of', 'gattaca', ',', 'i', ...]",pos
"['it', 'must', 'be', 'some', 'sort', 'of', 'warped', ...]",pos
"['now', ',', 'lets', 'first', 'look', 'into', 'the', ...]",pos
"['this', 'is', 'the', 'best', 'british', 'gangster', ...]",pos
"['produced', 'by', 'robert', 'lantos', '&', 'stephen', ...]",pos
"['i', 'remember', 'hearing', 'about', 'this', 'film', ...]",pos
"['most', 'movies', 'seem', 'to', 'release', 'a', ...]",pos
"['review', ':', 'a', 'dog', 'of', 'flanders', 'is', ...]",pos
"['do', 'film', 'critics', 'have', 'morals', '?', 'are', ...]",pos
"['synopsis', ':', 'retiring', 'detective', 'jerry', ...]",pos
"['one', 'never', 'quite', 'knows', 'what', 'one', 'is', ...]",pos
"[""'"", 'contact', ""'"", 'shows', 'why', 'jodie', ...]",pos
"['like', 'the', 'wonderful', '1990', 'drama', ',', '""', ...]",pos
"['in', 'the', 'company', 'of', 'men', 'made', 'a', ...]",pos
"['the', 'booming', 'introduction', 'music', 'finishes', ...]",pos
"['jonathan', 'demme', ""'"", 's', '_beloved_', ',', ...]",pos
"['scream', '2', 'isn', ""'"", 't', 'quite', 'as', ...]",pos
"['when', '17', 'year', 'old', 'beau', 'hall', '(', ...]",pos
"['leonardo', 'decaprio', '(', 'what', ""'"", 's', ...]",pos
"['voices', '.', '.', '.', '.', '.', 'trey', 'parker', ...]",pos
"['why', 'do', 'people', 'hate', 'the', 'spice', ...]",pos
"['more', 'than', 'forty', 'years', 'ago', ',', 'the', ...]",pos
"['the', 'andromeda', 'strain', 'is', 'the', 'greatest', ...]",pos
"['""', 'it', ""'"", 's', 'not', 'good', 'to', 'know', ...]",pos
"['do', 'you', 'want', 'to', 'know', 'the', 'truth', ...]",pos
"['alien', '3', 'is', 'the', 'only', 'alien', 'film', ...]",pos
"['ultra', 'low', 'budget', 'but', 'extremely', ...]",pos
"['elmore', 'leonard', 'has', 'quickly', 'become', ...]",pos
"['bob', 'the', 'happy', 'bastard', ""'"", 's', 'quickie', ...]",pos
"['martin', 'scorsese', ""'"", 's', 'kundun', ',', ...]",pos
"['synopsis', ':', 'upper', 'middle', 'class', ',', ...]",pos
"['though', 'it', 'is', 'a', 'fine', 'piece', 'of', ...]",pos
"['carolco', 'pictures', 'and', 'dutch', 'director', ...]",pos
"['with', 'the', 'abundance', 'of', 'trite', ',', ...]",pos
"['i', 'was', 'anxious', 'to', 'see', 'this', 'for', ...]",pos
"['to', 'paraphrase', 'a', 'song', 'title', 'from', ...]",pos
"['as', 'a', 'revolutionary', 'war', 'hero', 'in', ...]",pos
"['""', 'if', 'there', ""'"", 's', 'a', 'beast', 'in', ...]",pos
"['contrary', 'to', 'the', 'title', ',', '""', 'the', ...]",pos
"['you', 'don', ""'"", 't', 'want', 'to', 'be', 'like', ...]",pos
"['america', 'has', 'finally', 'gotten', 'what', 'it', ...]",pos
"['susan', 'granger', ""'"", 's', 'review', 'of', '""', ...]",pos
"['elizabeth', 'is', 'a', 'potent', 'historical', ...]",pos
"['making', 'his', 'directorial', 'debut', ',', 'actor', ...]",pos
"['set', 'in', 'the', 'wild', 'west', ',', 'this', ...]",pos
"['for', 'example', ',', 'in', 'happy', 'gilmore', ',', ...]",pos
"['""', 'when', 'it', ""'"", 's', 'cold', ',', 'molecules', ...]",pos
"['""', 'the', 'end', 'of', 'the', 'affair', '""', 'is', ...]",pos
"['titanic', 'is', ',', 'without', 'a', 'doubt', ',', ...]",pos
"['sometimes', 'you', 'just', 'have', 'to', 'tip', ...]",pos
"['i', 'didn', ""'"", 't', 'realize', 'how', 'apt', 'the', ...]",pos
"['118', 'minutes', ';', 'not', 'rated', '(', 'though', ...]",pos
"['okay', ',', 'let', 'me', 'first', 'say', ',', 'this', ...]",pos
"['taking', 'a', 'few', 'tips', 'from', 'the', 'pulp', ...]",pos
"['garry', 'shandling', 'makes', 'his', 'long', ...]",pos
"['there', ""'"", 's', 'a', 'moment', 'in', 'schindler', ...]",pos
"['i', 'recall', 'the', 'trials', 'and', 'tribulations', ...]",pos
"['full', 'metal', 'jacket', ',', 'very', 'much', ...]",pos
"['oliver', 'stone', ""'"", 's', 'latest', 'feature', ...]",pos
"['in', 'tim', 'burton', ""'"", 's', '`', 'sleepy', ...]",pos
"['ok', ',', 'i', 'admit', 'i', 'had', 'a', 'bad', ...]",pos
"['bowfinger', 'is', 'a', 'good', 'movie', 'about', ...]",pos
"['pulp', 'fiction', ',', 'quentin', 'tarantino', ""'"", ...]",pos
"['i', 'think', 'the', 'first', 'thing', 'this', ...]",pos
"['i', 'know', 'it', 'already', 'opened', 'in', ...]",pos
"['capsule', ':', 'this', 'is', 'a', 'film', 'that', ...]",pos
"['""', 'gattaca', '""', 'represents', 'a', 'solid', ...]",pos
"['there', 'was', 'a', 'huge', 'crowd', '-', 'so', ...]",pos
"['available', 'in', 'an', 'all', 'new', 'video', ...]",pos
"['when', 'i', 'left', 'the', 'theater', 'after', ...]",pos
"['melvin', 'udall', 'is', 'a', 'heartless', 'man', '.', ...]",pos
"['i', ""'"", 'm', 'not', 'really', 'sure', 'what', 'to', ...]",pos
"['the', 'first', 'thing', 'you', 'notice', 'about', ...]",pos
"['plot', ':', 'odin', 'is', 'a', 'great', 'high', ...]",pos
"['defending', 'your', 'life', 'is', 'an', ...]",pos
"['jake', 'kasdan', ',', 'son', 'of', 'one', 'of', ...]",pos
"['well', 'i', ""'"", 'll', 'be', 'damned', ',', 'what', ...]",pos
"['in', '1998', ',', 'director', 'brett', 'ratner', ...]",pos
"['shakespeare', '.', 'you', 'hardly', 'understood', ...]",pos
"['the', 'year', 'is', '1962', 'and', 'the', 'military', ...]",pos
"['the', 'happy', 'bastard', ""'"", 's', '30', '-', ...]",pos
"['_in', 'brief', ':', '_', 'this', 'film', 'needs', ...]",pos
"['in', 'some', 'respects', ',', 'rush', 'hour', 'is', ...]",pos
"['my', 'fellow', 'americans', 'is', 'a', 'movie', ...]",pos
"['in', ',', '""', 'the', 'muse', '""', 'albert', ...]",pos
"['plot', ':', 'good', 'ol', ""'"", 'texan', 'kid', ...]",pos
"['the', 'film', 'starts', 'out', 'with', 'a', 'creepy', ...]",pos
"['i', 'have', 'to', 'admit', 'that', 'i', 'disliked', ...]",pos
"['it', 'was', 'a', 'rainy', 'friday', 'afternoon', ...]",pos
"['the', 'uncompromising', 'nudity', 'bared', ...]",pos
"['george', 'little', '(', 'jonathan', 'lipnicki', ')', ...]",pos
"['countries', 'and', 'legal', 'systems', 'that', ...]",pos
"['frequency', 'n', '.', ',', 'the', 'number', 'of', ...]",pos
"['""', 'psycho', 'meets', 'the', 'exorcist', 'with', ...]",pos
"['jackie', 'brown', 'entered', 'theaters', 'with', ...]",pos
"['directed', 'by', ':', 'pixote', 'hunt', ',', ...]",pos
"['ingredients', ':', 'little', 'orphan', 'boy', ',', ...]",pos
"['disney', 'cements', 'their', 'place', 'in', 'the', ...]",pos
"['capsule', ':', 'the', 'world', 'will', 'come', 'to', ...]",pos
"['the', 'rich', 'man', ""'"", 's', 'wife', 'is', 'one', ...]",pos
"['with', 'a', 'team', 'of', '200', 'graphic', ...]",pos
"['ladies', 'and', 'gentlemen', ',', '1997', ""'"", 's', ...]",pos
"['billed', 'as', 'a', '""', 'feminist', 'sex', ...]",pos
"['seen', 'at', 'the', '21st', 'portland', ...]",pos
"['i', 'can', 'sum', 'up', 'first', 'strike', 'in', ...]",pos
"['as', 'a', 'devout', 'atheist', 'and', 'an', 'avowed', ...]",pos
"['by', 'now', 'i', 'figured', 'i', ""'"", 'd', 'seen', ...]",pos
"['it', ""'"", 's', 'wednesday', ',', 'march', '27', ',', ...]",pos
"['on', 'april', '12th', ',', '1912', ',', 'the', ...]",pos
"['that', 'thing', 'you', 'do', '!', ',', 'from', ...]",pos
"['synopsis', ':', 'an', 'attractive', 'mute', 'makeup', ...]",pos
"['the', 'grandfather', 'of', 'italian', 'horror', ...]",pos
"['based', 'on', 'the', 'relatively', 'unknown', '(', ...]",pos
"['quentin', 'tarantino', 'seems', 'to', 'have', 'a', ...]",pos
"['the', 'makers', 'of', 'jurassic', 'park', '&', 'the', ...]",pos
"['there', 'are', 'times', 'when', 'the', 'success', ...]",pos
"['contact', 'is', 'a', 'nobly', 'intentioned', 'but', ...]",pos
"['david', 'cronenberg', 'presents', 'us', 'with', ...]",pos
"['""', 'seven', '""', 'is', 'one', 'of', 'the', 'best', ...]",pos
"['after', 'hearing', 'reviews', 'for', 'woody', ...]",pos
"['an', 'astonishingly', 'difficult', 'movie', 'to', ...]",pos
"['call', 'me', 'crazy', ',', 'but', 'i', 'don', ""'"", ...]",pos
"['seen', 'august', '8', ',', '1998', 'at', '6', 'p', ...]",pos
"[""'"", 'lake', 'placid', ""'"", 'is', 'definately', 'not', ...]",pos
"['a', 'lot', 'of', 'times', 'a', 'three', '-', 'star', ...]",pos
"['what', 'if', 'one', 'of', 'our', 'cities', 'became', ...]",pos
"['""', 'desperate', 'measures', '""', 'was', 'something', ...]",pos
"['what', 'is', 'a', 'scary', 'movie', 'anyhow', '?', ...]",pos
"['a', 'wonderful', 'little', 'movie', 'that', 'is', ...]",pos
"['this', 'is', 'a', 'good', 'year', 'if', 'you', ...]",pos
"['scarface', ',', 'a', 'remake', 'of', 'the', '1932', ...]",pos
"['trekkies', ',', 'roger', 'nygard', ""'"", 's', ...]",pos
"['if', 'you', ""'"", 're', 'the', 'type', 'of', 'person', ...]",pos
"['i', 'was', 'pleasantly', 'surprised', 'by', 'this', ...]",pos
"['it', 'was', 'easy', 'to', 'fear', 'the', 'worst', ...]",pos
"['pollock', 'starring', 'ed', 'harris', ',', 'marcia', ...]",pos
"['it', ""'"", 's', 'been', 'a', 'long', 'time', 'since', ...]",pos
"['warning', ':', 'if', 'you', 'actually', 'wish', 'to', ...]",pos
"['it', 'shows', 'that', 'america', 'remains', ...]",pos
"['the', 'ring', 'is', 'probably', 'one', 'of', 'the', ...]",pos
"['deep', 'rising', 'is', 'one', 'of', '""', 'those', ...]",pos
"['vampire', 'films', ',', 'as', 'well', 'as', 'other', ...]",pos
"['this', 'has', 'some', 'major', 'spoilers', 'for', ...]",pos
"['one', 'fun', 'activity', 'for', 'parents', 'during', ...]",pos
"['swashbuckling', 'adventure', 'that', 'can', 'be', ...]",pos
"['""', 'rebel', 'without', 'a', 'cause', '""', 'is', ...]",pos
"['david', 'mamet', 'has', 'long', 'been', 'my', ...]",pos
"['catherine', 'deane', '(', 'jennifer', 'lopez', ')', ...]",pos
"['when', 'casting', 'the', 'key', 'part', 'of', 'the', ...]",pos
"['""', '.', '.', 'it', ""'"", 's', 'certainly', 'more', ...]",pos
"['""', 'love', 'is', 'the', 'devil', '""', 'is', 'a', ...]",pos
"['a', 'costume', 'drama', 'set', 'in', 'the', '1500s', ...]",pos
"['jay', 'and', 'silent', 'bob', 'strike', 'back', ...]",pos
"['a', 'sci', 'fi', '/', 'comedy', 'starring', 'jack', ...]",pos
"['let', ""'"", 's', 'face', 'it', ':', 'the', '$', '100', ...]",pos
"['rated', ':', 'r', 'for', 'strong', 'language', ',', ...]",pos
"['one', 'of', 'the', 'most', 'popular', 'subplots', ...]",pos
"['if', 'this', 'keeps', 'up', ',', 'jane', 'austen', ...]",pos
"['saving', 'private', 'ryan', '(', 'dreamworks', ')', ...]",pos
"['50', ""'"", 's', '`', 'aliens', 'vs', '.', 'earth', ...]",pos
"['the', 'trailers', 'and', 'the', 'beginning', 'of', ...]",pos
"['apocalypse', 'now', ',', 'based', 'on', 'the', ...]",pos
"['sometimes', 'i', 'find', '19th', 'century', ...]",pos
"['earlier', 'this', 'year', ',', 'the', 'movie', ...]",pos
"['susan', 'granger', ""'"", 's', 'review', 'of', '""', ...]",pos
"['just', 'in', 'time', 'for', 'halloween', 'and', ...]",pos
"['every', 'once', 'in', 'a', 'while', 'a', 'movie', ...]",pos
"['in', '1995', ',', 'brian', 'singer', 'and', ...]",pos
"['it', 'has', 'happened', 'again', '.', 'a', 'movie', ...]",pos
"['in', 'the', 'grand', 'scheme', 'of', 'mel', 'gibson', ...]",pos
"['the', 'thought', '-', 'provoking', 'question', 'of', ...]",pos
"['barely', 'scrapping', 'by', 'playing', 'at', 'a', ...]",pos
"['it', ""'"", 's', 'an', 'interesting', 'premise', '.', ...]",pos
"['one', 'of', 'kyle', 'mclachlan', ""'"", 's', 'earlier', ...]",pos
"['i', 'want', 'to', 'correct', 'what', 'i', 'wrote', ...]",pos
"['of', 'the', 'major', 'horror', 'sub', '-', 'genres', ...]",pos
"['when', 'quentin', 'tarantino', 'made', '""', 'pulp', ...]",pos
"['there', ""'"", 's', 'some', 'movies', 'i', 'enjoy', ...]",pos
"['this', 'summer', ',', 'one', 'of', 'the', 'most', ...]",pos
"['towards', 'the', 'middle', 'of', '""', 'the', 'sweet', ...]",pos
"['losing', 'a', 'job', 'is', 'not', 'an', 'all', 'too', ...]",pos
"['as', 'much', 'as', 'i', 'wanted', 'to', 'like', ...]",pos
"['the', 'postman', 'delivers', 'but', 'not', 'first', ...]",pos
"['there', 'are', 'certain', 'people', 'in', 'the', ...]",pos
"['i', 'guess', 'it', ""'"", 's', 'a', 'credit', 'to', ...]",pos
"['some', 'critics', ',', 'including', 'siskel', '&', ...]",pos
"['much', 'ballyhoo', 'has', 'been', 'made', 'over', ...]",pos
"['capsule', ':', 'side', '-', 'splitting', 'comedy', ...]",pos
"['maybe', 'the', 'most', 'important', 'thing', 'about', ...]",pos
"['as', 'i', 'write', 'the', 'review', 'for', 'the', ...]",pos
"['are', 'we', 'victims', 'of', 'fate', 'in', 'life', ...]",pos
"['i', ""'"", 'm', 'an', 'avid', 'fan', 'of', 'the', '""', ...]",pos
"['it', 'may', 'seem', 'weird', 'to', 'begin', 'a', ...]",pos
"['when', 'i', 'first', 'heard', 'that', 'romeo', '&', ...]",pos
"['krippendorf', ""'"", 's', 'tribe', 'is', 'a', ...]",pos
"['not', 'since', '1996', ""'"", 's', 'shine', ',', ...]",pos
"['luckily', ',', 'some', 'people', 'got', 'starship', ...]",pos
"['the', 'happy', 'bastard', ""'"", 's', '30', '-', ...]",pos
"['first', ',', 'i', 'am', 'not', 'a', 'big', 'fan', ...]",pos
"['many', 'people', 'will', 'not', 'find', 'much', 'to', ...]",pos
"['when', 'i', 'was', 'growing', 'up', 'in', '1970s', ...]",pos
"['one', 'of', 'the', 'sweetest', 'tales', 'to', 'ever', ...]",pos
"['of', 'circumcision', ',', 'psychic', 'wounds', 'and', ...]",pos
"['nosferatu', 'the', 'vampyre', '(', 'germany', '1979', ...]",pos
"['even', 'if', 'i', 'did', 'not', 'know', 'that', ...]",pos
"['""', 'take', 'a', 'number', ',', 'fill', 'out', 'a', ...]",pos
"['ingredients', ':', 'london', 'gal', ',', 'fate', ',', ...]",pos
"['sick', ':', 'the', 'life', 'and', 'death', 'of', ...]",pos
"['studio', 'expectations', 'must', 'not', 'have', ...]",pos
"['seen', 'december', '28', ',', '1997', 'at', '8', ':', ...]",pos
"['james', 'jones', ',', 'one', 'of', 'the', 'major', ...]",pos
"['an', 'energetic', ',', 'visually', 'stunning', ',', ...]",pos
"['i', ""'"", 'm', 'not', 'quite', 'sure', 'what', 'to', ...]",pos
"['capsule', ':', 'trippy', ',', 'hyperspeed', 'action', ...]",pos
"['the', 'heartbreak', 'kid', '(', 'reviewed', 'on', ...]",pos
"['it', ""'"", 's', 'a', 'curious', 'thing', '-', 'i', ...]",pos
"['i', ""'"", 'll', 'be', 'the', 'first', 'to', 'admit', ...]",pos
"['before', 'even', 'seeing', 'a', 'single', 'frame', ...]",pos
"['the', 'heist', 'of', 'a', 'flawless', ',', '84', ...]",pos
"['tbwp', 'is', 'probably', 'the', 'single', 'most', ...]",pos
"['i', 'am', 'starting', 'to', 'write', 'this', ...]",pos
"['capsule', ':', 'this', 'is', 'a', '1950s', 'or', ...]",pos
"['don', ""'"", 't', 'let', 'the', 'following', 'quirks', ...]",pos
"['getting', 'it', 'right', 'is', 'a', 'far', 'far', ...]",pos
"['no', 'matter', 'what', 'you', 'suspect', ',', 'this', ...]",pos
"['""', 'dangerous', 'beauty', '""', 'is', 'a', 'really', ...]",pos
"['imagine', 'this', 'scenario', ':', 'you', 'and', ...]",pos
"['steve', 'soderbergh', ""'"", 's', '""', 'sex', ',', ...]",pos
"['synopsis', ':', 'private', 'detective', 'tom', ...]",pos
"['to', 'me', ',', 'nicolas', 'cage', 'sounds', 'like', ...]",pos
"['at', 'first', 'glance', ',', 'daylight', 'would', ...]",pos
"['after', 'the', 'simple', 'looking', 'little', ...]",pos
"['note', ':', 'some', 'may', 'consider', 'portions', ...]",pos
"['bruce', 'willis', 'and', 'sixth', 'sense', ...]",pos
